pair_ID	data	sentence_A_En	sentence_B_En	entailment_label_En	relatedness_score_En	corr_entailment_labelAB_En	corr_entailment_labelBA_En	sentence_A_Ja	sentence_B_Ja	entailment_label_Ja	relatedness_score_Ja	image_ID	original_caption	semtag_short	semtag_long
3626								青と白のユニフォームを着ていて白と青の帽子をかぶった女性が口を開けたままにしていて、同じファッションの服装をした他の人たちの近くにいる	女性が、白いベストと白い縁なし帽子と一緒に青いシャツを着ていて、しゃべりながら行進している	neutral					
3772								鳥が水の中で翼を休めている	鳥が水面で翼をはためかせている	neutral					
3234								その小さな犬は可笑しなことに寝室のスリッパを口にくわえている	その小さな犬は寝室のスリッパを口にくわえている	entailment					
442								少人数のグループの人々が立っていて、二人がソファに座っている	五人の若い大人のグループが屋内でダラダラ過ごしている	neutral					
3988								男の子は青いコートを着ていて、傘の下の父親に抱きしめられている	子供が新しい世界を体験している	neutral					
1672								婦人がミキサーに入れるために卵を割っている	婦人はミキサーに入れるために卵を割っていない	contradiction					
3147								ある人が水の中のヌードルをかき混ぜている	ヌードルが女性により水の中で煮られている	neutral					
260								男性が懸垂をしている	男性はジムで運動をしている	neutral					
1385								手品がマジシャンに演じられている	男性は手品をしている	neutral					
1518								犬が食物の缶を開いている	犬が食物の瓶を開いている	neutral					
2910								そのギターは男性に弾かれている	男性がギターを弾いている	entailment					
1181								二人の男性がステージから離れている	パントマイムの役者がステージで演技をしている	neutral					
1640								ある人がキノコをナイフで切っている	ある人がキノコを片付けている	neutral					
3377								幼い男の子はダートバイクで泥の中を走っている	幼い男の子がダートバイクで泥の中を走っている	entailment					
1549								東洋人の婦人はニンジンを細切りにしている	東洋人の婦人はニンジンを細切りにしていない	contradiction					
3209								大きな白い鶴が水場のずっと上を飛んでいる	白い鳥が水場に勢いよく降りている	neutral					
3719								赤い服を着た子供がトランポリンの上でジャンプしている	赤い服を着た小さな男の子が空中にジャンプしている	neutral					
