pair_ID	case_particles	rephrase_type	sentence_A_Ja	sentence_B_Ja	sentence_A_Ja_origin	entailment_label_origin	relatedness_score_Ja_origin	entailment_label_Ja	entailment_label_Ja1	entailment_label_Ja2	entailment_label_Ja3	relatedness_score_Ja	relatedness_score_Ja1	relatedness_score_Ja2	relatedness_score_Ja3	naturalness_Ja1	naturalness_Ja2	naturalness_Ja3
2665_ni_c	ni	c	フェレットに棚がよじ登っている	フェレットが棚から這い降りている	フェレットが棚によじ登っている	contradiction	3.5	neutral	neutral	neutral	contradiction	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
7730_ni_c	ni	c	子供に眠りがついている	傘の下の男の子が、青いコートを着ている父親に抱きしめられている	子供が眠りについている	neutral	1.7	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
2120_wo_o	wo	o	ミルクを猫は皿からなめている	いくらかのミルクが猫にむさぼるように飲まれている	猫はミルクを皿からなめている	neutral	3.5	neutral	neutral	neutral	neutral	3.7	3.0	4.0	4.0			
5111_de_c	de	c	男性で水の中が水上玩具に乗っている	男性が水の中で水上玩具で遊んでいる	男性が水の中で水上玩具に乗っている	neutral	4.3	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
9553_wo_o	wo	o	ギターとタンバリンを教会の地下室にいる子供たちのグループが演奏している	子供たちのグループがタンバリンを鳴らしている	教会の地下室にいる子供たちのグループがギターとタンバリンを演奏している	entailment	3	entailment	entailment	entailment	entailment	3.3	4.0	3.0	3.0			
9312_ni_o	ni	o	スノーボードにある人が乗ってアクロバットをしている	ある人がスノーボードに乗って芸をしている	ある人がスノーボードに乗ってアクロバットをしている	entailment	4	entailment	entailment	entailment	entailment	4.0	4.0	4.0	4.0			
9421_ni_c	ni	c	犬に砂だらけのエリアがいて、かき回された砂に空中が飛び散っていて、いくつかの植物にその背後がある	猫が砂だらけのエリアにいて、かき回された砂が空中に飛び散っていて、いくつかの植物がその背後にある	犬が砂だらけのエリアにいて、かき回された砂が空中に飛び散っていて、いくつかの植物がその背後にある	neutral	3.3	neutral	neutral	neutral	neutral	3.3	4.0	2.0	4.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
5757_de_o	de	o	草原でサイは草を食べている	草地の上でゲームをしている男性は一人もいない	サイは草原で草を食べている	neutral	1	neutral	neutral	neutral	neutral	1.7	3.0	1.0	1.0			
9115_de_o	de	o	緑の草地で二人の小さな男の子がサッカーボールで外で遊んでいる	緑の草地でサッカーボールで外で遊んでいる小さな男の子は一人もいない	二人の小さな男の子が緑の草地でサッカーボールで外で遊んでいる	contradiction	3.7	contradiction	contradiction	contradiction	entailment	4.0	4.0	4.0	4.0			
1577_wo_o	wo	o	ギターを男性が弾いている	ある人がトランペットを吹いている	男性がギターを弾いている	neutral	2	neutral	neutral	neutral	contradiction	2.7	3.0	1.0	4.0			文Aが不自然
8580_de_c	de	c	汚れた黄褐色の犬で水の中が転がっていて、カメラをまっすぐ見ている	汚れた黄褐色の犬が泥の中で転がっていて、カメラをまっすぐ見ている	汚れた黄褐色の犬が水の中で転がっていて、カメラをまっすぐ見ている	neutral	3.3	neutral	neutral	neutral	neutral	4.0	5.0	3.0	4.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
8666_de_o	de	o	道路でローラーブレーダーのグループが一列に並んでいる	ローラーブレーダーたちが隊列を組んで丘を滑り降りている	ローラーブレーダーのグループが道路で一列に並んでいる	neutral	2.3	neutral	neutral	neutral	neutral	3.3	4.0	3.0	3.0			
5055_wo_c	wo	c	男性をタマネギが切っていない	男性がドアを開けている	男性がタマネギを切っていない	neutral	1	neutral	neutral	neutral	neutral	1.0	1.0	1.0	1.0	文Ａの助詞が不自然。	文Aが不自然	
295_ni_o	ni	o	地面の上に二人の幼い女の子が立っている	何人かの子供たちが座って膝を立てている	二人の幼い女の子が地面の上に立っている	neutral	2.3	neutral	neutral	neutral	neutral	2.0	3.0	2.0	1.0		文Aが不自然	
9834_wo_d	wo	d	男性ショットガン撃っている	ある人がギターを弾いている	男性がショットガンを撃っている	neutral	1	neutral	neutral	neutral	contradiction	1.0	1.0	1.0	1.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
6388_wo_c	wo	c	その人々を美しい滝のそばの道路が歩いている	その人々は滝のそばの道路を歩いていて、その滝は美しい	その人々は美しい滝のそばの道路を歩いている	entailment	4.7	neutral	neutral	neutral	neutral	3.0	5.0	2.0	2.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
5542_de_d	de	d	あるグループの人々コンサートダンスをしている	あるグループの人々が行進している	あるグループの人々がコンサートでダンスをしている	neutral	2.3	neutral	neutral	neutral	neutral	2.0	2.0	2.0	2.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
2071_de_c	de	c	一人の男性でインターネットカメラが女の子に話しかけている	十代の男の子がインターネットカメラで女の子に話しかけている	一人の男性がインターネットカメラで女の子に話しかけている	neutral	3.5	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
125_de_c	de	c	五人の子供たちで木が作られた小屋の前に立っている	五人の子供たちが寄り添って立っていて、一人の子供が銃を持っている	五人の子供たちが木で作られた小屋の前に立っている	neutral	2.3	neutral	neutral	neutral	neutral	2.0	2.0	2.0	2.0	文Ａの助詞が不自然。		文Aが不自然
3698_wo_c	wo	c	男性たちをスーツケースが車のトランクの中に入れている	男性たちはスーツケースを車のトランクに詰め込んでいる	男性たちはスーツケースを車のトランクの中に入れている	neutral	3.5	neutral	neutral	neutral	contradiction	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
1362_ni_d	ni	d	鉛筆その機械削られている	機械が鉛筆を尖らせている	鉛筆がその機械に削られている	neutral	4	entailment	entailment	neutral	entailment	3.3	4.0	2.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
9174_de_d	de	d	茶色と白の犬歩道ジャンプしている	小さな茶色と白の犬が歩道で走っている	茶色と白の犬が歩道でジャンプしている	neutral	3	neutral	neutral	neutral	neutral	3.3	4.0	2.0	4.0		文Aが不自然	文Aが不自然
4413_wo_o	wo	o	トラクターのタイヤを競争における二人の人がひっくり返している	二人の男性がタイヤ転がし競技会で競争している	競争における二人の人がトラクターのタイヤをひっくり返している	neutral	2.5	neutral	entailment	neutral	neutral	3.0	3.0	2.0	4.0		文Aが不自然	文Aが不自然
3365_wo_d	wo	d	女性エビきれいに洗っている	エビをきれいに洗っている女性は一人もいない	女性がエビをきれいに洗っている	contradiction	4	contradiction	contradiction	neutral	contradiction	4.0	4.0	4.0	4.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
8723_ni_o	ni	o	サウンドミキシングテーブルの周りにあるグループの人々が立っている	あるグループの人々がサウンドミキシングコンソールの周りに立っている	あるグループの人々がサウンドミキシングテーブルの周りに立っている	neutral	4.3	entailment	entailment	neutral	entailment	4.7	5.0	4.0	5.0			
2780_de_c	de	c	女性で街路がその犬を散歩させている	女性は街路でその犬を散歩させている	女性が街路でその犬を散歩させている	entailment	5	neutral	neutral	neutral	neutral	3.3	4.0	3.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
6369_de_o	de	o	屋外で子供はおもちゃで遊んでいる	子供は幼くて、白いコートを着ていて、ゲームをしている	子供は屋外でおもちゃで遊んでいる	neutral	3	neutral	neutral	neutral	neutral	2.0	1.0	2.0	3.0			
6561_de_c	de	c	二人の若い男性で戸外の黄金の像の近くが遊んでいる	二人の人が黄金で作られた像を見ている	二人の若い男性が戸外の黄金の像の近くで遊んでいる	neutral	2.7	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
901_wo_c	wo	c	勇ましいパフォーマーをオートバイの後輪走行がして青いジャンプスーツを着た男性を飛び越えている	青いジャンプスーツを着た男性が勇ましくオートバイの後輪走行をやっている	勇ましいパフォーマーがオートバイの後輪走行をして青いジャンプスーツを着た男性を飛び越えている	neutral	3.5	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
4479_wo_o	wo	o	そのピアノを男の子は弾いている	男の子は楽器を演奏している	男の子はそのピアノを弾いている	entailment	4	entailment	entailment	entailment	entailment	4.0	4.0	4.0	4.0			
1502_wo_c	wo	c	空手着を着た三人の男の子を組手がしている	空手着を着た三人の男の子が闘っている	空手着を着た三人の男の子が組手をしている	entailment	4	neutral	neutral	neutral	entailment	3.3	3.0	3.0	4.0	文Ａの助詞が不自然。		
795_wo_o	wo	o	金色の毛並みを二人の人がした二匹の犬を雪の中で散歩させている	二人の人が雪の中で金色の毛並みをした二匹の犬を抱きしめている	二人の人が金色の毛並みをした二匹の犬を雪の中で散歩させている	contradiction	4	neutral	neutral	neutral	entailment	3.0	3.0	2.0	4.0	文Ａの「金色の毛並みを」「した」「二人の人が」の語順が不自然。	文Aが不自然	文Aが不自然
8359_ni_c	ni	c	何人かの人々に暗い部屋がある小型のテーブルの席についている	人々が赤い部屋にある丸いテーブルの席についている	何人かの人々が暗い部屋にある小型のテーブルの席についている	neutral	2.3	neutral	neutral	neutral	neutral	2.3	3.0	2.0	2.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
6184_ni_c	ni	c	四人の人に低いセメントの出っ張りの上が立っている	四人の人が低いセメントの出っ張りの上に座っている	四人の人が低いセメントの出っ張りの上に立っている	neutral	3.7	neutral	neutral	neutral	neutral	3.0	4.0	2.0	3.0	文Ａの助詞が不自然。	文Aが不自然	文Aが不自然
5972_wo_o	wo	o	店の中を帽子をかぶった男性がゆっくり歩いている	帽子をかぶった男性が店の中を歩いている	帽子をかぶった男性が店の中をゆっくり歩いている	entailment	4.7	entailment	entailment	entailment	entailment	4.0	4.0	4.0	4.0			
1540_wo_d	wo	d	ミュージシャン二台のキーボード弾いている	男性が二台のキーボードを弾いている	ミュージシャンが二台のキーボードを弾いている	neutral	3.5	neutral	neutral	neutral	neutral	3.3	4.0	3.0	3.0		文Aが不自然	文Aが不自然
635_wo_d	wo	d	父親自分の娘スイミングプールの水の中に入れている	その男性は、海の近くにあるスイミングプールに子供を放り込んでいる	父親が自分の娘をスイミングプールの水の中に入れている	neutral	3	neutral	neutral	neutral	neutral	3.3	4.0	3.0	3.0	文Ａが不自然。助詞が抜けている。	文Aが不自然	文Aが不自然
558_de_c	de	c	濃い黒色の犬と薄い茶色の犬で裏庭が遊んでいる	濃い黒色の犬と薄い茶色の犬が裏庭で喧嘩をしている	濃い黒色の犬と薄い茶色の犬が裏庭で遊んでいる	contradiction	3.7	neutral	neutral	neutral	contradiction	3.7	4.0	3.0	4.0	文Ａの助詞が不自然。		
5469_wo_d	wo	d	男性草刈っている	芝生を刈っている男は一人もいない	男性が草を刈っている	neutral	3	neutral	neutral	neutral	contradiction	3.0	3.0	2.0	4.0	文Ａが不自然。助詞が抜けている。草が芝生とは限らないため中立を選択。	文Aが不自然	文Aが不自然
2878_ni_c	ni	c	男性に機械の雄牛が乗っている	ある人が機械の雄牛に乗っている	男性は機械の雄牛に乗っている	entailment	4	neutral	neutral	neutral	contradiction	2.7	3.0	2.0	3.0		文Aが不自然	文Aが不自然
